url,handle,name,subscribers,videos_count,score_0_5,reason,discovery_keywords,channel_id,vertical,topic,stage,scored_at,source,live_videos_count,also_scored_in
https://www.youtube.com/@repairprintercopier,@RepairPrinterCopier,Tech Fix Everything,4100,201,4,Dedicated printer/copier repair channel promising step-by-step troubleshooting and cartridge tutorials.,printer technician | copier repair | fuser unit replacement | printer roller replacement,UCCfA_iVAdlYKN-ejVlBIDqA,hands,printer-repair,trial100,2026-09-15,both,201,
https://www.youtube.com/@rohannirmal6666,@rohannirmal6666,🖨️Printerknowledge🖨️,25,52,4,"Dedicated ink tank printer repair channel with titles on paper jams, carriage movement and error light troubleshooting.",printer repair,UCwWx7SgLfViB7RQJtREvLYw,hands,printer-repair,wave1,2026-09-15,both,74,
https://www.youtube.com/@serprincomtechnology,@SerprincomTechnology,Serprincom Technology,5250,70,4,"Plotter and printer maintenance/service technical channel, also covers servers/computers but printers dominant.",técnico de impresoras,UCKHfMRTYOWW0yfpbAXP_8-Q,hands,printer-repair,wave1,2026-09-15,both,70,
https://www.youtube.com/@shreeshyamprienter,@ShreeshyamPrienter,Shree shyam Printer,908,76,4,Named printer service channel with minimal but on-topic one-line description.,printer repairing | printer service,UCK7HXBqkG6zz5ty3Yf365nw,hands,printer-repair,wave1,2026-09-15,both,76,
https://www.youtube.com/@surajitprinterpoint,@SurajitPrinterPoint,Surajit Printer Point,12800,172,4,"Daily printer repair videos for Canon/Epson/HP brands, plus minor laptop/desktop tips.",printer repair | printer repairing | printer service | printer technician | printer repair course | servis printer | Epson printer repair | HP printer repair | printer paper jam repair | service printer Epson L3110 | laptop repair,UCLvk8GgSG7trm9ngCJ4bBTg,hands,printer-repair,wave4,2026-09-15,both,172,laptop-computer-repair:2
https://www.youtube.com/@techcomputer73,@TechComputer73,Tech Computer ,3120,484,4,Dedicated Epson printer repair channel with error/troubleshooting fixes and practical solutions.,Drucker reparieren | printer repair,UChxybe_WVUgIaARir2eRGDg,hands,printer-repair,wave1,2026-09-15,both,484,
https://www.youtube.com/@technicalsupp,@technicalsupp,Printer Repair ,309,54,4,"Dedicated printer repair channel with titles showing error codes, installation and ink charging work on Canon printers.",printer repair,UCFTVJZirvhlZzSZ-n1S2gxA,hands,printer-repair,wave1,2026-09-15,both,59,
https://www.youtube.com/@thedarktec,@Thedarktec,Dark Tech,376,207,4,Dedicated doorstep printer repair service channel emphasizing diagnostics and fixes across printer models.,printer repair Tamil | printer repair,UC-KLCO83go6zJ3m_ZhXE8Fg,hands,printer-repair,wave1,2026-09-15,both,207,
https://www.youtube.com/@tintashm,@tintashm,El Tintas,19700,248,4,Channel centered on cartridge refill and printer/computer repair content.,reparación de impresoras,UCXYdfDBrovBI3VSAAc0vKWg,hands,printer-repair,wave4,2026-09-15,both,248,laptop-computer-repair:2
https://www.youtube.com/@trcteck,@trcteck,TRC TECH,17500,1534,4,"Dedicated printer repair channel covering troubleshooting, error codes and motherboard fixes.",printer technician | printer repair,UCE33GUMieX0xssVfNMHVQmA,hands,printer-repair,trial100,2026-09-15,both,1534,
https://www.youtube.com/@ubayprinter7759,@ubayprinter7759,ubay printer,539,56,4,"Indonesian printer service/sparepart shop sharing servis tricks, plain repair bio.",servis printer | yazıcı tamiri,UCiWVAwoQcHWt0fN0wCEsDEA,hands,printer-repair,wave1,2026-09-15,both,56,
https://www.youtube.com/@vikashnirmal8133,@vikashnirmal8133,VIKASH NIRMAL,6370,366,4,Plain printer service channel name/description with all-printer-solutions focus.,Drucker reparieren | printer service,UCy5EtYH_F-aQlOrXTUjusVw,hands,printer-repair,wave1,2026-09-15,both,366,
https://www.youtube.com/@viralprinterwali,@Viralprinterwali,Viral Printer wali,81900,2484,4,"Printer repairing channel covering all types plus secondhand sales, repair is core content.",printer repairing | printer repair,UCS5dTGfMed6SNREse50p1ZQ,hands,printer-repair,wave1,2026-09-15,both,2484,
https://www.youtube.com/@viverdeimpressoras,@viverdeimpressoras,Viver de Impressoras,13600,88,4,Printer maintenance training channel teaching hands-on repair skills to build a business.,manutenção de impressora | manutenção de impressoras,UC4qWK_2IMSpUhGvqHnTnF5g,hands,printer-repair,wave1,2026-09-15,both,88,
https://www.youtube.com/@smartelec20248,@SMARTELEC20248,SMART ELECT,46,83,4,"Electronics repair channel with real printer/copier jobs shown, e.g. Kyocera and drum unit repairs alongside PC/laptop fixes.",electronics repair,UCOVS2BtJVsgxDKL8qJsHHIg,hands,printer-repair,wave4,2026-09-15,pool,83,tv-power-electronics-repair:2
https://www.youtube.com/@akashtechbd9.0,@Akashtechbd9.0,Akash tech 9.0,13,56,4,Printer servicing channel with titles showing Epson L3210/L1800 service work despite unrelated filler videos.,printer repair | printer repairing,UCldqushJK8axK3BVwdXvolA,hands,printer-repair,wave3,2026-09-15,filter,67,
https://www.youtube.com/@akprinterkomp2194,@akprinterkomp2194,AK Printerkomp,1690,135,4,"Printer and computer repair tutorial channel, thin bio but clearly on-topic name.",servis printer,UC8dxytCGDKY0PiEcm55Pzag,hands,printer-repair,wave1,2026-09-15,filter,135,
https://www.youtube.com/@bora-gravar,@Bora-Gravar,BeneTech Informática,9910,86,4,"Technical channel promising step-by-step printhead cleaning, pad reset and board diagnosis repairs.",manutenção de impressoras,UC7y0KuA0iwBf-d76_A0IUwA,hands,printer-repair,wave1,2026-09-15,filter,86,
https://www.youtube.com/@cxwoutsourcing,@CXWoutsourcing,CXW outsourcing,47,79,4,Titles show real hands-on maintenance work on Ricoh/Kyocera copiers like belt and scanner removal.,manutenção de impressoras,UC6LA9BLwjRoGBDJzYGtl1iw,hands,printer-repair,wave1,2026-09-15,filter,91,
https://www.youtube.com/@diskartengprobinsyano,@diskartengprobinsyano,Diskarteng Probinsyano,2690,254,4,"Channel description names computer, laptop and printer repair as core activity with no drift signals.",printer repair,UC_qKg79LDG68QGihmpSA7jg,hands,printer-repair,wave3,2026-09-15,filter,254,
https://www.youtube.com/@goluv2003,@goluv2003,golu vlogs 2003,802,401,4,Titles show real printhead replacement and printer service work across Epson/Canon models.,printer service,UCW_dTnMhertRk2CbUe3L9YQ,hands,printer-repair,wave1,2026-09-15,filter,461,
https://www.youtube.com/@gurukripacomputer,@GurukripaComputer,Gurukripa Computer,1810,148,4,Name and description directly indicate computer/laptop/printer repair tips channel with printer emphasis.,printer repair,UCB07LL1JL41fexMowSxzLcQ,hands,printer-repair,wave1,2026-09-15,filter,148,
https://www.youtube.com/channel/uc7zumdopy6nuktyyblq6dow,@hamidaltintop5449,Hamid Altintop,41,90,4,Printer/laptop/computer repair and toner refill shop with a printhead replacement title shown.,servis printer,UC7ZuMdopy6nUKTyyBLq6DOw,hands,printer-repair,wave1,2026-09-15,filter,91,
https://www.youtube.com/channel/ucvbqkd_kzxwyrv24esagtmg,@ink_hat,ink Hat,46,54,4,"Repair channel with title showing Epson dot-matrix printer head ribbon replacement, hands-on PC and printer repairs.",printer repair,UCvbqkd_kzXwyRv24ESaGTmg,hands,printer-repair,wave1,2026-09-15,filter,57,
https://www.youtube.com/@jackarif,@jackarif,jack arif,4130,815,4,"Self-described Epson printer repair technician channel, thin but on-topic bio.",servis printer,UCLV1Mr8ch9g3j6JELJMfWLg,hands,printer-repair,wave1,2026-09-15,filter,815,
https://www.youtube.com/@jcbcomputer,@JCBCOMPUTER,JCB COMPUTER,15200,327,4,Dedicated channel explicitly covering printer repair and computer repair with hands-on tips and tricks framing.,printer repair,UCG9NHOh_OUFP78fZMS5X3Hw,hands,printer-repair,wave4,2026-09-15,filter,327,laptop-computer-repair:3
https://www.youtube.com/@jwaladewangan,@JwalaDewangan,The Printing Knowledge ,3140,162,4,Channel name and description directly indicate printer repair and printing knowledge videos as core content.,printer repair,UCzCgoAoOQy5mXppyB2PWLpA,hands,printer-repair,wave1,2026-09-15,filter,162,
https://www.youtube.com/@plotterrepairing1288,@plotterrepairing1288,graphics point.. plotter repairing,3100,443,4,"Dedicated plotter repair shop name with spare parts contact, thin but on-topic evidence.",plotter repair,UCvANcdqiWCfesANPCUtfgug,hands,printer-repair,wave1,2026-09-15,filter,443,
https://www.youtube.com/@printerexpertbyalimortada5658,@printerexpertbyalimortada5658,Printer Expert By Ali Mortada,1370,350,4,"Dedicated printer repair and parts business channel, name and description centered on printer servicing.",printer repair | printer repairing,UCdu_rNs6bBW1FkkpKCCH6_w,hands,printer-repair,wave3,2026-09-15,filter,350,
https://www.youtube.com/@rjprint,@RjPrint,RJ PRINT Malang,1940,303,4,"Short bio names printer repair and parts as core business, plain repair-shop signal.",servis printer,UCR-p-YJYxSEOsIg_V-UjyyQ,hands,printer-repair,wave3,2026-09-15,filter,303,
https://www.youtube.com/@rohitdailyvblog,@rohitdailyvblog,Rohit raj,23,66,4,Dedicated printer repairing centre channel with titles showing specific error code fixes like HP display and paper problems.,printer repair | printer repairing,UCQpjNU9uexjgDrXREqz7K7g,hands,printer-repair,wave1,2026-09-15,filter,62,
https://www.youtube.com/@sabar-it,@sabar-IT,Sabar Hossain,440,123,4,"Titles show real Epson printer fault fixes (blinking lights, page jam) alongside other IT services.",printer repair,UCtj9XbPsrweV01wdR-mT7TQ,hands,printer-repair,wave1,2026-09-15,filter,127,
https://www.youtube.com/@sachinnirmal9555,@Sachinnirmal9555,Sachin Nirmal9555,2200,74,4,"Dedicated printer service and repair shop channel with shop address, thin but on-topic evidence.",printer service,UCzKPOv_AQO1awZOnvh83UfQ,hands,printer-repair,wave1,2026-09-15,filter,74,
https://www.youtube.com/@sarathacopier,@SaravDigits,Sarav Digits,1070,237,4,Photocopier and printer service channel focused on troubleshooting error codes across Xerox and Canon models.,printer service,UCgLutm1Z64xH_w8UfbJsmpw,hands,printer-repair,wave3,2026-09-15,filter,234,
https://www.youtube.com/@sualaptop24,@sualaptop24,Dũng PT ,514,69,4,"Titles show real printhead replacement, reset procedures and print quality fixes on Canon/Brother printers.",sửa máy in,UCPaWn5ptOSQb6NSWyC6RBfA,hands,printer-repair,wave4,2026-09-15,filter,77,laptop-computer-repair:2
https://www.youtube.com/@syifaservice6999,@syifaservice6999,SYIFA service,1360,135,4,"Printer-focused channel covering repair, servicing, resetting across multiple brands with some review overlap.",servis printer,UCXH0mqUHevcRnTGlOx7sH4A,hands,printer-repair,wave1,2026-09-15,filter,135,
https://www.youtube.com/@tarowalatech,@tarowalatech,Tarowala tech,2010,215,4,Dedicated printer/computer/mobile problem-solving channel with clear printer repairing focus in description.,printer repair | printer repairing,UCApoeGO7oSOKQTailFSQ3ww,hands,printer-repair,wave3,2026-09-15,filter,215,
https://www.youtube.com/@techepsonsupport,@techepsonsupport,tech epson support,5770,65,4,Dedicated Epson printer repair channel promising detailed hands-on repairing content per description.,printer service,UCEdiJvKUfXjxGNCePLmk57g,hands,printer-repair,wave1,2026-09-15,filter,65,
https://www.youtube.com/@techyoutuber1993,@techyoutuber1993,TECH YOUTUBER,426,60,4,"Tech troubleshooting channel with a title showing Epson L3110 head cable replacement, a real printer repair task.",printer repair | printer repairing,UCNMlWNqUyEhicq_lp7J59SA,hands,printer-repair,wave1,2026-09-15,filter,60,
https://www.youtube.com/@tecnotic1981,@TecnoTic1981,TecnoTic,4560,193,4,Spanish tech channel focused on printer repair video tutorials plus computer and CCTV hardware work.,reparación de impresoras,UCit7bzIE4brUGewRgJYZvww,hands,printer-repair,wave2,2026-09-15,filter,193,
